anio,mes,zona,municipio_id,municipio_nombre,delegacion,cantidad
2019,8,10,6420,La Costa,Santa Teresita,21
2019,9,10,6420,La Costa,Santa Teresita,14
2019,10,10,6420,La Costa,Santa Teresita,27
2019,11,10,6420,La Costa,Santa Teresita,27
2019,12,10,6420,La Costa,Santa Teresita,18
2019,1,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,797
2019,2,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,744
2019,3,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,771
2019,4,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,786
2019,5,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,858
2019,6,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,1085
2019,7,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,1307
2019,8,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,1023
2019,9,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,1035
2019,10,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,923
2019,11,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,931
2019,12,17,6427,La Matanza,Centralizadora de Defunciones de San Justo,853
2019,7,6,6441,La Plata,Abasto,1
2019,5,6,6441,La Plata,Casa Central,1
2019,8,6,6441,La Plata,Casa Central,1
2019,2,6,6441,La Plata,Casa Central - Sede Administrativa,1
2019,3,6,6441,La Plata,Casa Central - Sede Administrativa,1
2019,4,6,6441,La Plata,Casa Central - Sede Administrativa,1
2019,5,6,6441,La Plata,Casa Central - Sede Administrativa,3
2019,11,6,6441,La Plata,Casa Central - Sede Administrativa,1
2019,1,6,6441,La Plata,Centralizadora de Defunciones de La Plata,609
2019,2,6,6441,La Plata,Centralizadora de Defunciones de La Plata,528
2019,3,6,6441,La Plata,Centralizadora de Defunciones de La Plata,548
2019,4,6,6441,La Plata,Centralizadora de Defunciones de La Plata,598
2019,5,6,6441,La Plata,Centralizadora de Defunciones de La Plata,620
2019,6,6,6441,La Plata,Centralizadora de Defunciones de La Plata,697
2019,7,6,6441,La Plata,Centralizadora de Defunciones de La Plata,706
2019,8,6,6441,La Plata,Centralizadora de Defunciones de La Plata,840
2019,9,6,6441,La Plata,Centralizadora de Defunciones de La Plata,621
2019,10,6,6441,La Plata,Centralizadora de Defunciones de La Plata,631
2019,11,6,6441,La Plata,Centralizadora de Defunciones de La Plata,599
2019,12,6,6441,La Plata,Centralizadora de Defunciones de La Plata,570
2019,2,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",9
2019,3,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",8
2019,4,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",4
2019,5,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",7
2019,6,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",8
2019,7,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",15
2019,8,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",4
2019,9,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",8
2019,10,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",9
2019,11,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",4
2019,12,6,6441,La Plata,"Hospital Interzonal Especializado de Agudos ""Superiora Sor María Ludovica""",9
2019,11,6,6441,La Plata,Los Hornos,1
2019,2,21,6434,Lanús,Gerli,1
2019,1,21,6434,Lanús,Lanús,319
2019,2,21,6434,Lanús,Lanús,266
2019,3,21,6434,Lanús,Lanús,273
2019,4,21,6434,Lanús,Lanús,287
2019,5,21,6434,Lanús,Lanús,325
2019,6,21,6434,Lanús,Lanús,345
2019,7,21,6434,Lanús,Lanús,459
2019,8,21,6434,Lanús,Lanús,385
2019,9,21,6434,Lanús,Lanús,319
2019,10,21,6434,Lanús,Lanús,317
2019,11,21,6434,Lanús,Lanús,278
2019,12,21,6434,Lanús,Lanús,285
2019,1,19,6448,Laprida,Laprida,15
2019,2,19,6448,Laprida,Laprida,6
2019,3,19,6448,Laprida,Laprida,6
2019,4,19,6448,Laprida,Laprida,6
2019,5,19,6448,Laprida,Laprida,2
2019,6,19,6448,Laprida,Laprida,19
2019,7,19,6448,Laprida,Laprida,13
2019,8,19,6448,Laprida,Laprida,12
2019,9,19,6448,Laprida,Laprida,17
2019,10,19,6448,Laprida,Laprida,8
2019,11,19,6448,Laprida,Laprida,5
2019,12,19,6448,Laprida,Laprida,8
2019,1,10,6455,Las Flores,Las Flores,27
2019,2,10,6455,Las Flores,Las Flores,20
2019,3,10,6455,Las Flores,Las Flores,19
2019,4,10,6455,Las Flores,Las Flores,26
2019,5,10,6455,Las Flores,Las Flores,11
2019,6,10,6455,Las Flores,Las Flores,27
2019,7,10,6455,Las Flores,Las Flores,30
2019,8,10,6455,Las Flores,Las Flores,22
2019,9,10,6455,Las Flores,Las Flores,33
2019,10,10,6455,Las Flores,Las Flores,30
2019,11,10,6455,Las Flores,Las Flores,20
2019,12,10,6455,Las Flores,Las Flores,17
2019,2,4,6462,Leandro N. Alem,Juan Bautista Alberdi,1
2019,3,4,6462,Leandro N. Alem,Juan Bautista Alberdi,1
2019,8,4,6462,Leandro N. Alem,Juan Bautista Alberdi,3
2019,10,4,6462,Leandro N. Alem,Juan Bautista Alberdi,4
2019,11,4,6462,Leandro N. Alem,Juan Bautista Alberdi,2
2019,12,4,6462,Leandro N. Alem,Juan Bautista Alberdi,7
2019,1,4,6462,Leandro N. Alem,Leandro N. Alem,1
2019,4,4,6462,Leandro N. Alem,Leandro N. Alem,2
2019,6,4,6462,Leandro N. Alem,Leandro N. Alem,1
2019,7,4,6462,Leandro N. Alem,Leandro N. Alem,1
2019,9,4,6462,Leandro N. Alem,Leandro N. Alem,1
2019,10,4,6462,Leandro N. Alem,Leandro N. Alem,2
2019,12,4,6462,Leandro N. Alem,Leandro N. Alem,1
2019,1,4,6462,Leandro N. Alem,Vedia,5
2019,2,4,6462,Leandro N. Alem,Vedia,7
2019,3,4,6462,Leandro N. Alem,Vedia,9
2019,4,4,6462,Leandro N. Alem,Vedia,9
2019,5,4,6462,Leandro N. Alem,Vedia,4
2019,6,4,6462,Leandro N. Alem,Vedia,9
2019,7,4,6462,Leandro N. Alem,Vedia,15
2019,8,4,6462,Leandro N. Alem,Vedia,17
2019,9,4,6462,Leandro N. Alem,Vedia,21
2019,10,4,6462,Leandro N. Alem,Vedia,5
2019,11,4,6462,Leandro N. Alem,Vedia,9
2019,12,4,6462,Leandro N. Alem,Vedia,31
2019,1,10,6466,Lezama,Lezama,4
2019,2,10,6466,Lezama,Lezama,2
2019,3,10,6466,Lezama,Lezama,2
2019,4,10,6466,Lezama,Lezama,10
2019,5,10,6466,Lezama,Lezama,3
2019,6,10,6466,Lezama,Lezama,2
2019,7,10,6466,Lezama,Lezama,3
2019,8,10,6466,Lezama,Lezama,2
2019,9,10,6466,Lezama,Lezama,6
2019,10,10,6466,Lezama,Lezama,2
2019,11,10,6466,Lezama,Lezama,5
2019,12,10,6466,Lezama,Lezama,4
2019,1,4,6469,Lincoln,Lincoln,25
2019,2,4,6469,Lincoln,Lincoln,24
2019,3,4,6469,Lincoln,Lincoln,25
2019,4,4,6469,Lincoln,Lincoln,24
2019,5,4,6469,Lincoln,Lincoln,31
2019,6,4,6469,Lincoln,Lincoln,26
2019,7,4,6469,Lincoln,Lincoln,44
2019,8,4,6469,Lincoln,Lincoln,41
2019,9,4,6469,Lincoln,Lincoln,34
2019,10,4,6469,Lincoln,Lincoln,30
2019,11,4,6469,Lincoln,Lincoln,25
2019,12,4,6469,Lincoln,Lincoln,31
2019,1,4,6469,Lincoln,Martínez de Hoz,2
2019,4,4,6469,Lincoln,Martínez de Hoz,1
2019,7,4,6469,Lincoln,Martínez de Hoz,1
2019,8,4,6469,Lincoln,Martínez de Hoz,1
2019,9,4,6469,Lincoln,Martínez de Hoz,2
2019,10,4,6469,Lincoln,Martínez de Hoz,1
2019,11,4,6469,Lincoln,Martínez de Hoz,1
2019,12,4,6469,Lincoln,Martínez de Hoz,3
2019,1,4,6469,Lincoln,Pasteur,2
2019,2,4,6469,Lincoln,Pasteur,1
2019,4,4,6469,Lincoln,Pasteur,1
2019,5,4,6469,Lincoln,Pasteur,2
2019,6,4,6469,Lincoln,Pasteur,1
2019,8,4,6469,Lincoln,Pasteur,1
2019,9,4,6469,Lincoln,Pasteur,2
2019,10,4,6469,Lincoln,Pasteur,2
2019,11,4,6469,Lincoln,Pasteur,2
2019,12,4,6469,Lincoln,Pasteur,3
2019,1,4,6469,Lincoln,Roberts,1
2019,2,4,6469,Lincoln,Roberts,2
2019,3,4,6469,Lincoln,Roberts,2
2019,4,4,6469,Lincoln,Roberts,3
2019,5,4,6469,Lincoln,Roberts,1
2019,7,4,6469,Lincoln,Roberts,3
2019,8,4,6469,Lincoln,Roberts,4
2019,9,4,6469,Lincoln,Roberts,2
2019,10,4,6469,Lincoln,Roberts,1
2019,11,4,6469,Lincoln,Roberts,1
2019,12,4,6469,Lincoln,Roberts,3
2019,1,12,6476,Lobería,Lobería,8
2019,2,12,6476,Lobería,Lobería,9
2019,3,12,6476,Lobería,Lobería,13
2019,4,12,6476,Lobería,Lobería,19
2019,5,12,6476,Lobería,Lobería,12
2019,6,12,6476,Lobería,Lobería,12
2019,7,12,6476,Lobería,Lobería,16
2019,8,12,6476,Lobería,Lobería,7
2019,9,12,6476,Lobería,Lobería,14
2019,10,12,6476,Lobería,Lobería,19
2019,11,12,6476,Lobería,Lobería,14
2019,12,12,6476,Lobería,Lobería,12
2019,2,12,6476,Lobería,San Manuel,1
2019,8,12,6476,Lobería,San Manuel,2
2019,1,5,6483,Lobos,Lobos,39
2019,2,5,6483,Lobos,Lobos,27
2019,3,5,6483,Lobos,Lobos,24
2019,4,5,6483,Lobos,Lobos,28
2019,5,5,6483,Lobos,Lobos,43
2019,6,5,6483,Lobos,Lobos,32
2019,7,5,6483,Lobos,Lobos,33
2019,8,5,6483,Lobos,Lobos,39
2019,9,5,6483,Lobos,Lobos,27
2019,10,5,6483,Lobos,Lobos,33
2019,11,5,6483,Lobos,Lobos,23
2019,12,5,6483,Lobos,Lobos,26
2019,1,21,6490,Lomas de Zamora,Lomas de Zamora,312
2019,2,21,6490,Lomas de Zamora,Lomas de Zamora,384
2019,3,21,6490,Lomas de Zamora,Lomas de Zamora,326
2019,4,21,6490,Lomas de Zamora,Lomas de Zamora,373
2019,5,21,6490,Lomas de Zamora,Lomas de Zamora,364
2019,6,21,6490,Lomas de Zamora,Lomas de Zamora,418
2019,7,21,6490,Lomas de Zamora,Lomas de Zamora,508
2019,8,21,6490,Lomas de Zamora,Lomas de Zamora,417
2019,9,21,6490,Lomas de Zamora,Lomas de Zamora,465
2019,10,21,6490,Lomas de Zamora,Lomas de Zamora,398
2019,11,21,6490,Lomas de Zamora,Lomas de Zamora,296
2019,12,21,6490,Lomas de Zamora,Lomas de Zamora,365
2019,1,3,6497,Luján,José María Jauregui,20
2019,2,3,6497,Luján,José María Jauregui,18
2019,3,3,6497,Luján,José María Jauregui,18
2019,4,3,6497,Luján,José María Jauregui,27
2019,5,3,6497,Luján,José María Jauregui,31
2019,6,3,6497,Luján,José María Jauregui,27
2019,7,3,6497,Luján,José María Jauregui,37
2019,8,3,6497,Luján,José María Jauregui,30
2019,9,3,6497,Luján,José María Jauregui,16
2019,10,3,6497,Luján,José María Jauregui,25
2019,11,3,6497,Luján,José María Jauregui,22
2019,12,3,6497,Luján,José María Jauregui,17
2019,1,3,6497,Luján,Luján,51
2019,2,3,6497,Luján,Luján,49
2019,3,3,6497,Luján,Luján,71
2019,4,3,6497,Luján,Luján,36
2019,5,3,6497,Luján,Luján,62
2019,6,3,6497,Luján,Luján,63
2019,7,3,6497,Luján,Luján,67
2019,8,3,6497,Luján,Luján,75
2019,9,3,6497,Luján,Luján,63
2019,10,3,6497,Luján,Luján,64
2019,11,3,6497,Luján,Luján,56
2019,12,3,6497,Luján,Luján,41
2019,1,6,6505,Magdalena,Magdalena,10
2019,2,6,6505,Magdalena,Magdalena,7
2019,3,6,6505,Magdalena,Magdalena,5
2019,4,6,6505,Magdalena,Magdalena,12
2019,5,6,6505,Magdalena,Magdalena,6
2019,6,6,6505,Magdalena,Magdalena,7
2019,7,6,6505,Magdalena,Magdalena,7
2019,8,6,6505,Magdalena,Magdalena,4
2019,9,6,6505,Magdalena,Magdalena,7
2019,10,6,6505,Magdalena,Magdalena,19
2019,11,6,6505,Magdalena,Magdalena,6
2019,12,6,6505,Magdalena,Magdalena,6
2019,1,10,6511,Maipú,Maipú,10
2019,2,10,6511,Maipú,Maipú,10
2019,3,10,6511,Maipú,Maipú,8
2019,4,10,6511,Maipú,Maipú,6
2019,5,10,6511,Maipú,Maipú,12
2019,6,10,6511,Maipú,Maipú,3
2019,7,10,6511,Maipú,Maipú,10
2019,8,10,6511,Maipú,Maipú,7
2019,9,10,6511,Maipú,Maipú,5
2019,10,10,6511,Maipú,Maipú,9
2019,11,10,6511,Maipú,Maipú,12
2019,12,10,6511,Maipú,Maipú,37
2019,1,20,6515,Malvinas Argentinas,Grand Bourg,215
2019,2,20,6515,Malvinas Argentinas,Grand Bourg,193
2019,3,20,6515,Malvinas Argentinas,Grand Bourg,230
2019,4,20,6515,Malvinas Argentinas,Grand Bourg,241
2019,5,20,6515,Malvinas Argentinas,Grand Bourg,237
2019,6,20,6515,Malvinas Argentinas,Grand Bourg,274
2019,7,20,6515,Malvinas Argentinas,Grand Bourg,288
2019,8,20,6515,Malvinas Argentinas,Grand Bourg,262
2019,9,20,6515,Malvinas Argentinas,Grand Bourg,268
2019,10,20,6515,Malvinas Argentinas,Grand Bourg,249
2019,11,20,6515,Malvinas Argentinas,Grand Bourg,210
2019,12,20,6515,Malvinas Argentinas,Grand Bourg,222
2019,7,20,6515,Malvinas Argentinas,Los Polvorines,1
2019,1,11,6518,Mar Chiquita,Coronel Vidal,6
2019,2,11,6518,Mar Chiquita,Coronel Vidal,8
2019,3,11,6518,Mar Chiquita,Coronel Vidal,5
2019,4,11,6518,Mar Chiquita,Coronel Vidal,4
2019,5,11,6518,Mar Chiquita,Coronel Vidal,4
2019,6,11,6518,Mar Chiquita,Coronel Vidal,6
2019,7,11,6518,Mar Chiquita,Coronel Vidal,7
2019,8,11,6518,Mar Chiquita,Coronel Vidal,13
2019,9,11,6518,Mar Chiquita,Coronel Vidal,8
2019,10,11,6518,Mar Chiquita,Coronel Vidal,3
2019,11,11,6518,Mar Chiquita,Coronel Vidal,13
2019,12,11,6518,Mar Chiquita,Coronel Vidal,10
2019,1,11,6518,Mar Chiquita,Santa Clara del Mar,4
2019,2,11,6518,Mar Chiquita,Santa Clara del Mar,7
2019,3,11,6518,Mar Chiquita,Santa Clara del Mar,3
2019,4,11,6518,Mar Chiquita,Santa Clara del Mar,7
2019,5,11,6518,Mar Chiquita,Santa Clara del Mar,3
2019,7,11,6518,Mar Chiquita,Santa Clara del Mar,3
2019,8,11,6518,Mar Chiquita,Santa Clara del Mar,2
2019,9,11,6518,Mar Chiquita,Santa Clara del Mar,5
2019,10,11,6518,Mar Chiquita,Santa Clara del Mar,4
2019,11,11,6518,Mar Chiquita,Santa Clara del Mar,5
2019,1,15,6525,Marcos Paz,Marcos Paz,33
2019,2,15,6525,Marcos Paz,Marcos Paz,29
2019,3,15,6525,Marcos Paz,Marcos Paz,31
2019,4,15,6525,Marcos Paz,Marcos Paz,23
2019,5,15,6525,Marcos Paz,Marcos Paz,25
2019,6,15,6525,Marcos Paz,Marcos Paz,24
2019,7,15,6525,Marcos Paz,Marcos Paz,40
2019,8,15,6525,Marcos Paz,Marcos Paz,32
2019,9,15,6525,Marcos Paz,Marcos Paz,31
2019,10,15,6525,Marcos Paz,Marcos Paz,31
2019,11,15,6525,Marcos Paz,Marcos Paz,22
2019,12,15,6525,Marcos Paz,Marcos Paz,30
2019,7,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,44
2019,8,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,23
2019,9,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,45
2019,10,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,47
2019,11,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,69
2019,12,5,6532,Mercedes,Hospital Zonal General de Agudos Blas Lorenzo Dubarry,44
2019,5,5,6532,Mercedes,Mercedes,9
2019,6,5,6532,Mercedes,Mercedes,103
2019,7,5,6532,Mercedes,Mercedes,38
2019,10,5,6532,Mercedes,Mercedes,68
2019,11,5,6532,Mercedes,Mercedes,3
2019,1,15,6539,Merlo,Merlo,391
2019,2,15,6539,Merlo,Merlo,266
2019,3,15,6539,Merlo,Merlo,333
2019,4,15,6539,Merlo,Merlo,314
2019,5,15,6539,Merlo,Merlo,365
2019,6,15,6539,Merlo,Merlo,381
2019,7,15,6539,Merlo,Merlo,470
2019,8,15,6539,Merlo,Merlo,345
2019,9,15,6539,Merlo,Merlo,341
2019,10,15,6539,Merlo,Merlo,376
2019,11,15,6539,Merlo,Merlo,302
2019,12,15,6539,Merlo,Merlo,328
2019,1,10,6547,Monte,Monte,19
2019,2,10,6547,Monte,Monte,12
2019,3,10,6547,Monte,Monte,8
2019,4,10,6547,Monte,Monte,16
2019,5,10,6547,Monte,Monte,17
2019,6,10,6547,Monte,Monte,18
2019,7,10,6547,Monte,Monte,15
2019,8,10,6547,Monte,Monte,19
2019,9,10,6547,Monte,Monte,10
2019,10,10,6547,Monte,Monte,18
2019,11,10,6547,Monte,Monte,6
2019,12,10,6547,Monte,Monte,19
2019,1,16,6553,Monte Hermoso,Monte Hermoso,5
2019,2,16,6553,Monte Hermoso,Monte Hermoso,4
2019,3,16,6553,Monte Hermoso,Monte Hermoso,4
2019,4,16,6553,Monte Hermoso,Monte Hermoso,3
2019,5,16,6553,Monte Hermoso,Monte Hermoso,3
2019,6,16,6553,Monte Hermoso,Monte Hermoso,5
2019,7,16,6553,Monte Hermoso,Monte Hermoso,1
2019,8,16,6553,Monte Hermoso,Monte Hermoso,5
2019,9,16,6553,Monte Hermoso,Monte Hermoso,4
2019,10,16,6553,Monte Hermoso,Monte Hermoso,4
2019,11,16,6553,Monte Hermoso,Monte Hermoso,1
2019,12,16,6553,Monte Hermoso,Monte Hermoso,4
2019,1,20,6560,Moreno,Moreno,185
2019,2,20,6560,Moreno,Moreno,147
2019,3,20,6560,Moreno,Moreno,197
2019,4,20,6560,Moreno,Moreno,168
2019,5,20,6560,Moreno,Moreno,223
2019,6,20,6560,Moreno,Moreno,241
2019,7,20,6560,Moreno,Moreno,275
2019,8,20,6560,Moreno,Moreno,248
2019,9,20,6560,Moreno,Moreno,196
2019,10,20,6560,Moreno,Moreno,187
2019,11,20,6560,Moreno,Moreno,187
2019,12,20,6560,Moreno,Moreno,194
2019,8,14,6568,Morón,"Hospital ""Dr. Alejandro Posadas"" De Haedo",1
2019,12,14,6568,Morón,"Hospital ""Dr. Alejandro Posadas"" De Haedo",1
2019,1,14,6568,Morón,Morón,362
2019,2,14,6568,Morón,Morón,316
2019,3,14,6568,Morón,Morón,346
2019,4,14,6568,Morón,Morón,338
2019,5,14,6568,Morón,Morón,365
2019,6,14,6568,Morón,Morón,355
2019,7,14,6568,Morón,Morón,407
2019,8,14,6568,Morón,Morón,440
2019,9,14,6568,Morón,Morón,352
2019,10,14,6568,Morón,Morón,354
2019,11,14,6568,Morón,Morón,288
2019,12,14,6568,Morón,Morón,334
2019,1,5,6574,Navarro,Navarro,12
2019,2,5,6574,Navarro,Navarro,10
2019,3,5,6574,Navarro,Navarro,10
2019,4,5,6574,Navarro,Navarro,13
2019,5,5,6574,Navarro,Navarro,13
2019,6,5,6574,Navarro,Navarro,19
2019,7,5,6574,Navarro,Navarro,20
2019,8,5,6574,Navarro,Navarro,9
2019,9,5,6574,Navarro,Navarro,22
2019,10,5,6574,Navarro,Navarro,9
2019,11,5,6574,Navarro,Navarro,4
2019,12,5,6574,Navarro,Navarro,7
2019,4,12,6581,Necochea,Juan N. Fernández,1
2019,9,12,6581,Necochea,Juan N. Fernández,16
2019,10,12,6581,Necochea,Juan N. Fernández,16
2019,11,12,6581,Necochea,Juan N. Fernández,1
2019,12,12,6581,Necochea,Juan N. Fernández,1
2019,2,12,6581,Necochea,La Dulce,2
2019,1,12,6581,Necochea,Necochea,63
2019,2,12,6581,Necochea,Necochea,64
2019,3,12,6581,Necochea,Necochea,61
2019,4,12,6581,Necochea,Necochea,68
2019,5,12,6581,Necochea,Necochea,81
2019,6,12,6581,Necochea,Necochea,62
2019,7,12,6581,Necochea,Necochea,98
2019,8,12,6581,Necochea,Necochea,85
2019,9,12,6581,Necochea,Necochea,74
2019,10,12,6581,Necochea,Necochea,93
2019,11,12,6581,Necochea,Necochea,68
2019,12,12,6581,Necochea,Necochea,70
2019,1,12,6581,Necochea,Quequén,2
2019,2,12,6581,Necochea,Quequén,8
2019,3,12,6581,Necochea,Quequén,2
2019,4,12,6581,Necochea,Quequén,3
2019,5,12,6581,Necochea,Quequén,4
2019,7,12,6581,Necochea,Quequén,1
2019,8,12,6581,Necochea,Quequén,4
2019,9,12,6581,Necochea,Quequén,14
2019,10,12,6581,Necochea,Quequén,13
2019,11,12,6581,Necochea,Quequén,2
2019,12,12,6581,Necochea,Quequén,7
2019,1,9,6595,Olavarría,Hinojo,3
2019,3,9,6595,Olavarría,Hinojo,3
2019,7,9,6595,Olavarría,Hinojo,1
2019,8,9,6595,Olavarría,Hinojo,1
2019,11,9,6595,Olavarría,Hinojo,1
2019,1,9,6595,Olavarría,Olavarría,61
2019,2,9,6595,Olavarría,Olavarría,66
2019,3,9,6595,Olavarría,Olavarría,77
2019,4,9,6595,Olavarría,Olavarría,76
2019,5,9,6595,Olavarría,Olavarría,77
2019,6,9,6595,Olavarría,Olavarría,114
2019,7,9,6595,Olavarría,Olavarría,142
2019,8,9,6595,Olavarría,Olavarría,91
2019,9,9,6595,Olavarría,Olavarría,108
2019,10,9,6595,Olavarría,Olavarría,95
2019,11,9,6595,Olavarría,Olavarría,59
2019,12,9,6595,Olavarría,Olavarría,92
2019,1,9,6595,Olavarría,Sierras Bayas,2
2019,5,9,6595,Olavarría,Sierras Bayas,4
2019,6,9,6595,Olavarría,Sierras Bayas,1
2019,8,9,6595,Olavarría,Sierras Bayas,2
2019,9,9,6595,Olavarría,Sierras Bayas,2
2019,10,9,6595,Olavarría,Sierras Bayas,1
2019,12,9,6595,Olavarría,Sierras Bayas,1
2019,1,16,6602,Patagones,Carmen de Patagones,16
2019,2,16,6602,Patagones,Carmen de Patagones,59
2019,3,16,6602,Patagones,Carmen de Patagones,21
2019,4,16,6602,Patagones,Carmen de Patagones,13
2019,5,16,6602,Patagones,Carmen de Patagones,12
2019,6,16,6602,Patagones,Carmen de Patagones,9
2019,7,16,6602,Patagones,Carmen de Patagones,21
2019,8,16,6602,Patagones,Carmen de Patagones,11
2019,9,16,6602,Patagones,Carmen de Patagones,10
2019,10,16,6602,Patagones,Carmen de Patagones,24
2019,11,16,6602,Patagones,Carmen de Patagones,21
2019,12,16,6602,Patagones,Carmen de Patagones,22
2019,3,16,6602,Patagones,Stroeder,3
2019,4,16,6602,Patagones,Stroeder,2
2019,5,16,6602,Patagones,Stroeder,2
2019,6,16,6602,Patagones,Stroeder,3
2019,7,16,6602,Patagones,Stroeder,1
2019,8,16,6602,Patagones,Stroeder,2
2019,9,16,6602,Patagones,Stroeder,1
2019,10,16,6602,Patagones,Stroeder,3
2019,11,16,6602,Patagones,Stroeder,2
2019,12,16,6602,Patagones,Stroeder,17
2019,2,16,6602,Patagones,Villalonga,2
2019,5,16,6602,Patagones,Villalonga,4
2019,7,16,6602,Patagones,Villalonga,2
2019,8,16,6602,Patagones,Villalonga,2
2019,9,16,6602,Patagones,Villalonga,2
2019,10,16,6602,Patagones,Villalonga,1
2019,11,16,6602,Patagones,Villalonga,3
2019,12,16,6602,Patagones,Villalonga,4
2019,1,8,6609,Pehuajó,Francisco Madero,2
2019,5,8,6609,Pehuajó,Francisco Madero,3
2019,3,8,6609,Pehuajó,Juan José Paso,2
2019,5,8,6609,Pehuajó,Juan José Paso,2
2019,8,8,6609,Pehuajó,Juan José Paso,1
2019,10,8,6609,Pehuajó,Juan José Paso,1
2019,12,8,6609,Pehuajó,Juan José Paso,2
2019,3,8,6609,Pehuajó,Mones Cazón,3
2019,4,8,6609,Pehuajó,Mones Cazón,2
2019,8,8,6609,Pehuajó,Mones Cazón,1
2019,10,8,6609,Pehuajó,Mones Cazón,1
2019,1,8,6609,Pehuajó,Pehuajó,32
2019,2,8,6609,Pehuajó,Pehuajó,25
2019,3,8,6609,Pehuajó,Pehuajó,23
2019,4,8,6609,Pehuajó,Pehuajó,27
2019,5,8,6609,Pehuajó,Pehuajó,31
2019,6,8,6609,Pehuajó,Pehuajó,40
2019,7,8,6609,Pehuajó,Pehuajó,38
2019,8,8,6609,Pehuajó,Pehuajó,37
2019,9,8,6609,Pehuajó,Pehuajó,27
2019,10,8,6609,Pehuajó,Pehuajó,31
2019,11,8,6609,Pehuajó,Pehuajó,21
2019,12,8,6609,Pehuajó,Pehuajó,24
2019,1,8,6616,Pellegrini,Pellegrini,6
2019,2,8,6616,Pellegrini,Pellegrini,3
2019,3,8,6616,Pellegrini,Pellegrini,4
2019,4,8,6616,Pellegrini,Pellegrini,3
2019,5,8,6616,Pellegrini,Pellegrini,6
2019,6,8,6616,Pellegrini,Pellegrini,4
2019,7,8,6616,Pellegrini,Pellegrini,3
2019,8,8,6616,Pellegrini,Pellegrini,4
2019,9,8,6616,Pellegrini,Pellegrini,3
2019,10,8,6616,Pellegrini,Pellegrini,4
2019,11,8,6616,Pellegrini,Pellegrini,2
2019,12,8,6616,Pellegrini,Pellegrini,3
2019,1,2,6623,Pergamino,Pergamino,71
2019,2,2,6623,Pergamino,Pergamino,69
2019,3,2,6623,Pergamino,Pergamino,72
2019,4,2,6623,Pergamino,Pergamino,37
2019,5,2,6623,Pergamino,Pergamino,149
2019,6,2,6623,Pergamino,Pergamino,86
2019,7,2,6623,Pergamino,Pergamino,110
2019,8,2,6623,Pergamino,Pergamino,89
2019,9,2,6623,Pergamino,Pergamino,81
2019,10,2,6623,Pergamino,Pergamino,111
2019,11,2,6623,Pergamino,Pergamino,73
2019,12,2,6623,Pergamino,Pergamino,82
2019,1,10,6630,Pila,Pila,1
2019,2,10,6630,Pila,Pila,2
2019,3,10,6630,Pila,Pila,2
2019,4,10,6630,Pila,Pila,1
2019,5,10,6630,Pila,Pila,1
2019,6,10,6630,Pila,Pila,3
2019,7,10,6630,Pila,Pila,3
2019,8,10,6630,Pila,Pila,2
2019,9,10,6630,Pila,Pila,2
2019,10,10,6630,Pila,Pila,2
2019,11,10,6630,Pila,Pila,2
2019,12,10,6630,Pila,Pila,2
2019,1,3,6638,Pilar,Del Pilar,114
2019,2,3,6638,Pilar,Del Pilar,88
2019,3,3,6638,Pilar,Del Pilar,121
2019,4,3,6638,Pilar,Del Pilar,98
2019,5,3,6638,Pilar,Del Pilar,119
2019,6,3,6638,Pilar,Del Pilar,152
2019,7,3,6638,Pilar,Del Pilar,153
2019,8,3,6638,Pilar,Del Pilar,158
2019,9,3,6638,Pilar,Del Pilar,143
2019,10,3,6638,Pilar,Del Pilar,118
