Jurisdiccion_cod;Jurisdiccion_nombre;Año;Sexo;Edad;n;m;a;q;l;d;L;T;P;e
74;San Luis;2019;V;60;5;0,015427567;2,67362476;0,074465254;86187,0645;6417,941677;416004,7819;1657638,097;0,905203903;19,23302652
74;San Luis;2019;V;65;5;0,025162731;2,649048347;0,118786668;79769,12282;9475,508273;376569,1523;1241633,315;0,8508788;15,56533745
74;San Luis;2019;V;70;5;0,040577566;2,611582626;0,184962021;70293,61455;13001,64898;320414,7084;865064,1626;0,772229032;12,30644018
74;San Luis;2019;V;75;5;0,06450458;2,554835294;0,278583507;57291,96556;15960,59669;247433,5401;544649,4542;0,665734996;9,506559058
74;San Luis;2019;V;80;5;0,100632027;2,47043374;0,4010665;41331,36887;16576,62746;164725,1669;297215,9141;0,534462909;7,191049369
74;San Luis;2019;V;85;5;0,15310722;2,34899193;0,544521214;24754,74142;13479,48186;88039,4919;132490,7472;0,392178086;5,352136182
74;San Luis;2019;V;90;5;0,225361106;2,192016844;0,690101971;11275,25956;7781,078844;34527,15946;44451,25533;0,246668361;3,942370913
74;San Luis;2019;V;95;5;0,332430352;1,837364146;0,810269713;3494,180714;2831,228806;8516,75784;9924,095867;0,141810201;2,840178193
74;San Luis;2019;V;100;w;0,471067999;2,122835773;1;662,9519083;662,9519083;1407,338027;1407,338027;;2,122835773
78;Santa Cruz;2019;A;0;1;0,008018475;0,069483101;0,00795909;100000;795,9090013;99259,39322;7703099,984;0,991730171;77,03099984
78;Santa Cruz;2019;A;1;4;0,000218684;1,570985301;0,000874272;99204,091;86,73138173;396605,6922;7603840,591;0,999242026;76,64845789
78;Santa Cruz;2019;A;5;5;7,55E-05;2,391307244;0,000377332;99117,35962;37,40013087;495489,2326;7207234,899;0,999539808;72,71415347
78;Santa Cruz;2019;A;10;5;0,000133902;2,910240501;0,000669321;99079,95949;66,31629677;495261,2123;6711745,666;0,998340043;67,74069854
78;Santa Cruz;2019;A;15;5;0,000593949;2,857755924;0,00296597;99013,64319;293,671488;494439,0999;6216484,454;0,996255204;62,78411998
78;Santa Cruz;2019;A;20;5;0,000846916;2,573394642;0,004225896;98719,9717;417,1803176;492587,5265;5722045,354;0,995744545;57,96238852
78;Santa Cruz;2019;A;25;5;0,000845673;2,534652811;0,004219567;98302,79138;414,7952369;490491,3426;5229457,828;0,99561955;53,19744998
78;Santa Cruz;2019;A;30;5;0,00093386;2,594064955;0,00465883;97887,99615;456,0435387;488342,7696;4738966,485;0,994585379;48,41213092
78;Santa Cruz;2019;A;35;5;0,001283505;2,65609118;0,006398275;97431,95261;623,3964596;485698,5786;4250623,715;0,992038285;43,62658863
78;Santa Cruz;2019;A;40;5;0,001981857;2,684421159;0,009864019;96808,55615;954,9214329;481831,5849;3764925,137;0,987459088;38,8904172
78;Santa Cruz;2019;A;45;5;0,003166475;2,690656981;0,015717443;95853,63472;1506,574069;475788,9773;3283093,552;0,979965055;34,25111173
78;Santa Cruz;2019;A;50;5;0,005081769;2,687721419;0,025113747;94347,06065;2369,408185;466256,5714;2807304,575;0,968096952;29,75508252
78;Santa Cruz;2019;A;55;5;0,008123278;2,680011547;0,039865094;91977,65246;3666,697776;451381,5658;2341048,003;0,949653619;25,45235653
78;Santa Cruz;2019;A;60;5;0,012901816;2,667702863;0,062624651;88310,95469;5530,442708;428656,1377;1889666,437;0,921522974;21,39787124
78;Santa Cruz;2019;A;65;5;0,020336926;2,64906122;0,097044834;82780,51198;8033,421051;395016,4788;1461010,3;0,879615963;17,64920589
78;Santa Cruz;2019;A;70;5;0,031782836;2,620953182;0,147742916;74747,09093;11043,35321;347462,8003;1065993,821;0,819147256;14,26134192
78;Santa Cruz;2019;A;75;5;0,049184541;2,578731317;0,219752592;63703,73772;13999,06151;284623,1994;718531,0206;0,735664647;11,27926
78;Santa Cruz;2019;A;80;5;0,075245885;2,516036418;0,316982794;49704,67621;15755,52713;209387,2254;433907,8212;0,627550198;8,729718295
78;Santa Cruz;2019;A;85;5;0,113536175;2,429763991;0,439444486;33949,14908;14918,76637;131400,9949;224520,5958;0,49522577;6,613438094
78;Santa Cruz;2019;A;90;5;0,171212899;2,300262859;0,585451399;19030,38271;11141,36419;65073,15885;93119,60091;0,348269358;4,893206949
78;Santa Cruz;2019;A;95;5;0,25594045;2,106720699;0,735246741;7889,018521;5800,375156;22662,98723;28046,44206;0,191947871;3,555124378
78;Santa Cruz;2019;A;100;w;0,387974531;2,577488777;1;2088,643365;2088,643365;5383,454833;5383,454833;;2,577488777
78;Santa Cruz;2019;M;0;1;0,007300914;0,071755306;0,007251769;100000;725,1768788;99326,85841;7979569,03;0,992462636;79,7956903
78;Santa Cruz;2019;M;1;4;0,000197315;1,512196042;0,000788873;99274,82312;78,31526183;396904,4595;7880242,171;0,999316599;79,378053
78;Santa Cruz;2019;M;5;5;6,96E-05;2,382603999;0,000347972;99196,50786;34,51765413;495892,1929;7483337,712;0,999583553;75,43952779
78;Santa Cruz;2019;M;10;5;0,0001156;2,831276394;0,000577856;99161,99021;57,3013637;495685,6802;6987445,519;0,998912938;70,46495844
78;Santa Cruz;2019;M;15;5;0,000341774;2,774574706;0,001707572;99104,68884;169,2284224;495146,839;6491759,839;0,998004002;65,50406358
78;Santa Cruz;2019;M;20;5;0,000433336;2,577364645;0,002164409;98935,46042;214,1368098;494158,5267;5996613;0,997679708;60,61136193
78;Santa Cruz;2019;M;25;5;0,000497619;2,576004989;0,002485096;98721,32361;245,331925;493011,9347;5502454,473;0,9972301;55,73724371
78;Santa Cruz;2019;M;30;5;0,000627231;2,6210256;0,00313148;98475,99168;308,3755974;491646,3408;5009442,538;0,99627163;50,86968359
78;Santa Cruz;2019;M;35;5;0,000895184;2,662844975;0,004466575;98167,61609;438,4729814;489813,3011;4517796,197;0,994433917;46,02124792
78;Santa Cruz;2019;M;40;5;0,001382878;2,685869206;0,006892332;97729,14311;673,5816777;487086,9594;4027982,896;0,991223891;41,21578035
78;Santa Cruz;2019;M;45;5;0,00221505;2,694545162;0,011018978;97055,56143;1069,45311;482812,2313;3540895,937;0,985858794;36,48318432
78;Santa Cruz;2019;M;50;5;0,003597121;2,695411673;0,017837733;95986,10832;1712,174615;475984,684;3058083,706;0,977073098;31,85964885
78;Santa Cruz;2019;M;55;5;0,005866288;2,69161569;0,028939552;94273,9337;2728,2454;465071,8296;2582099,022;0,962866776;27,38932089
78;Santa Cruz;2019;M;60;5;0,009569223;2,683558524;0,046808534;91545,6883;4285,119456;447802,2131;2117027,192;0,940187977;23,12536211
78;Santa Cruz;2019;M;65;5;0,015580112;2,669858949;0,075171545;87260,56885;6559,511764;421018,2566;1669224,979;0,904624476;19,12920121
78;Santa Cruz;2019;M;70;5;0,025271471;2,64759323;0,119267074;80701,05708;9624,978986;380863,4197;1248206,722;0,850367365;15,46704303
78;Santa Cruz;2019;M;75;5;0,040737843;2,612039073;0,185630966;71076,0781;13193,92102;323873,8226;867343,3027;0,771057294;12,20302704
78;Santa Cruz;2019;M;80;5;0,065029572;2,556239762;0,280561896;57882,15708;16239,52773;249725,2732;543469,4801;0,66245566;9,389240269
78;Santa Cruz;2019;M;85;5;0,102248288;2,470830895;0,40619747;41642,62935;16915,13068;165431,9208;293744,2068;0,52773296;7,053930346
78;Santa Cruz;2019;M;90;5;0,157167686;2,3520375;0,554902402;24727,49866;13721,34841;87303,87727;128312,286;0,373842881;5,18905239
78;Santa Cruz;2019;M;95;5;0,241981413;2,164666821;0,717578169;11006,15025;7897,773141;32637,93303;41008,40877;0,204116082;3,725953928
78;Santa Cruz;2019;M;100;w;0,371350113;2,692876521;1;3108,377111;3108,377111;8370,475739;8370,475739;;2,692876521
78;Santa Cruz;2019;V;0;1;0,008702801;0,067319097;0,008632729;100000;863,2729275;99194,84183;7440427,488;0,991033828;74,40427488
78;Santa Cruz;2019;V;1;4;0,000239065;1,626975072;0,000955718;99136,72707;94,74673401;396322,0719;7341232,646;0,999169743;74,05159382
78;Santa Cruz;2019;V;5;5;8,11E-05;2,39959605;0,000405337;99041,98034;40,14534682;495105,5076;6944910,574;0,999500658;70,12087754
78;Santa Cruz;2019;V;10;5;0,00015136;2,985444412;0,000756571;99001,83499;74,90194732;494858,2808;6449805,067;0,997829741;65,14833859
78;Santa Cruz;2019;V;15;5;0,000834755;2,936976131;0,004166597;98926,93304;412,1886934;493784,3101;5954946,786;0,994543219;60,19540486
78;Santa Cruz;2019;V;20;5;0,001243266;2,569613687;0,006197601;98514,74435;610,555087;491089,837;5461162,476;0,993866523;55,43497587
78;Santa Cruz;2019;V;25;5;0,001180527;2,495269785;0,005885232;97904,18926;576,1888673;488077,7487;4970072,639;0,994081599;50,76465753
78;Santa Cruz;2019;V;30;5;0,001229788;2,568388149;0,006130607;97328,0004;596,6796733;485189,1086;4481994,89;0,992968441;46,05041583
78;Santa Cruz;2019;V;35;5;0,001659509;2,649658994;0,008265307;96731,32072;799,5140579;481777,4729;3996805,781;0,989721885;41,31863136
78;Santa Cruz;2019;V;40;5;0,002564593;2,683042065;0,012747222;95931,80667;1222,864057;476825,7087;3515028,309;0,983791341;36,64090598
78;Santa Cruz;2019;V;45;5;0,004099109;2,686953952;0,020303043;94708,94261;1922,879745;469097,0036;3038202,6;0,974174426;32,07936353
78;Santa Cruz;2019;V;50;5;0,006554619;2,680397368;0,032282272;92786,06286;2995,344919;456982,3044;2569105,596;0,959168367;27,68848593
78;Santa Cruz;2019;V;55;5;0,010404342;2,668959982;0,050789904;89790,71794;4560,461943;438322,9704;2112123,292;0,936261828;23,52273531
78;Santa Cruz;2019;V;60;5;0,016366251;2,652602233;0,078803763;85230,256;6716,464853;410385,0654;1673800,321;0,902069578;19,63856968
78;Santa Cruz;2019;V;65;5;0,025492299;2,62925386;0,120197281;78513,79115;9437,14418;370195,8826;1263415,256;0,85247417;16,09163483
78;Santa Cruz;2019;V;70;5;0,039274005;2,595581709;0,17942657;69076,64697;12394,1858;315582,4278;893219,3733;0,783287557;12,9308444
78;Santa Cruz;2019;V;75;5;0,059734436;2,547009645;0,260501426;56682,46117;14765,86198;247191,7888;577636,9455;0,691795707;10,19075272
78;Santa Cruz;2019;V;80;5;0,089438702;2,477747519;0,364881085;41916,59919;15294,57417;171006,2183;330445,1567;0,57976273;7,883396151
78;Santa Cruz;2019;V;85;5;0,131299868;2,390652654;0,488973585;26622,02502;13017,46702;99143,03205;159438,9384;0,445310387;5,988986124
78;Santa Cruz;2019;V;90;5;0,196701021;2,250953677;0,638332856;13604,55799;8684,236359;44149,42194;60295,90637;0,303266129;4,432037145
78;Santa Cruz;2019;V;95;5;0,284027662;2,051533917;0,77288713;4920,321634;3802,853265;13389,0243;16146,48443;0,170777741;3,281591252
78;Santa Cruz;2019;V;100;w;0,405252775;2,467595687;1;1117,468369;1117,468369;2757,460129;2757,460129;;2,467595687
82;Santa Fe;2019;A;0;1;0,00777642;0,068778811;0,007720512;100000;772,0511844;99281,04958;7724410,193;0,99163917;77,24410193
82;Santa Fe;2019;A;1;4;0,000387604;1,571500719;0,001548957;99227,94882;153,6998113;396538,5354;7625129,144;0,998774362;76,84457086
82;Santa Fe;2019;A;5;5;0,000125809;2,442214176;0,000628843;99074,249;62,30214138;495211,8895;7228590,608;0,999040476;72,96134647
82;Santa Fe;2019;A;10;5;0,000301635;2,835470786;0,001507191;99011,94686;149,2298794;494736,7219;6733378,719;0,997549888;68,00571984
82;Santa Fe;2019;A;15;5;0,000696471;2,704494393;0,003476794;98862,71698;343,725308;493524,5615;6238641,997;0,995894418;63,10409209
82;Santa Fe;2019;A;20;5;0,000915472;2,562851905;0,004567171;98518,99168;449,9530558;491498,3561;5745117,435;0,995292723;58,31482172
82;Santa Fe;2019;A;25;5;0,000962639;2,535707491;0,004801804;98069,03862;470,9083365;489184,7372;5253619,079;0,99509521;53,57061875
82;Santa Fe;2019;A;30;5;0,001017754;2,567228836;0,005076202;97598,13028;495,427861;486785,3888;4764434,342;0,994470167;48,81686082
82;Santa Fe;2019;A;35;5;0,00123161;2,618365235;0,006140041;97102,70242;596,2145646;484093,5468;4277648,953;0,992751398;44,05283114
82;Santa Fe;2019;A;40;5;0,001733356;2,661659284;0,008631793;96506,48786;833,0240737;480584,5452;3793555,406;0,98923351;39,30881219
82;Santa Fe;2019;A;45;5;0,002687504;2,685639226;0,013354455;95673,46378;1277,666952;475410,3366;3312970,861;0,982915541;34,62789712
82;Santa Fe;2019;A;50;5;0,004352216;2,693521576;0,021544808;94395,79683;2033,739347;467288,2082;2837560,525;0,972241876;30,0602423
82;Santa Fe;2019;A;55;5;0,00714446;2,691476351;0,035142685;92362,05749;3245,850674;454317,1644;2370272,316;0,954822778;25,66283581
82;Santa Fe;2019;A;60;5;0,011725235;2,682280597;0,057075113;89116,20681;5086,317593;433792,3771;1915955,152;0,927171383;21,49951418
82;Santa Fe;2019;A;65;5;0,019115379;2,665310369;0,091493671;84029,88922;7688,203023;402199,8782;1482162,775;0,884577816;17,63851873
82;Santa Fe;2019;A;70;5;0,03084997;2,637388827;0,143770895;76341,68619;10975,71253;355777,0899;1079962,897;0,82138864;14,14643756
82;Santa Fe;2019;A;75;5;0,049186531;2,592946395;0,219897926;65365,97366;14373,84205;292231,26;724185,8068;0,73211619;11,07894163
82;Santa Fe;2019;A;80;5;0,077415764;2,523776086;0,324812638;50992,13161;16562,88879;213947,2367;431954,5468;0,613896913;8,47100392
82;Santa Fe;2019;A;85;5;0,120327756;2,418085376;0,459029374;34429,24282;15804,03377;131341,5482;218007,31;0,472877893;6,332039051
82;Santa Fe;2019;A;90;5;0,182738991;2,26709297;0,609370194;18625,20905;11349,64724;62108,51451;86665,76184;0,322921406;4,653143039
82;Santa Fe;2019;A;95;5;0,271944512;2,007490597;0,749655517;7275,561807;5454,165051;20056,16883;24557,24733;0,183289211;3,375305988
82;Santa Fe;2019;A;100;w;0,404657852;2,471223518;1;1821,396755;1821,396755;4501,078498;4501,078498;;2,471223518
82;Santa Fe;2019;M;0;1;0,00699554;0,070851089;0,006950363;100000;695,0363116;99354,20777;8037037,28;0,992538152;80,3703728
82;Santa Fe;2019;M;1;4;0,000308925;1,512686742;0,00123475;99304,96369;122,6168019;396914,8684;7937683,073;0,999019844;79,93238986
82;Santa Fe;2019;M;5;5;0,000101324;2,430485845;0,000506491;99182,34689;50,23491916;495782,6551;7540768,204;0,999252108;76,02933829
82;Santa Fe;2019;M;10;5;0,00022522;2,771064195;0,001125533;99132,11197;111,5764201;495411,8632;7044985,549;0,99849565;71,06663431
82;Santa Fe;2019;M;15;5;0,000373041;2,636779843;0,001863562;99020,53555;184,5309244;494666,5905;6549573,686;0,997953709;66,14358981
82;Santa Fe;2019;M;20;5;0,000435872;2,556983933;0,002177043;98836,00462;215,170239;493654,3588;6054907,095;0,997692226;61,26215966
82;Santa Fe;2019;M;25;5;0,000492537;2,571724692;0,002459744;98620,83438;242,5820089;492515,116;5561252,737;0,997263692;56,3902422
82;Santa Fe;2019;M;30;5;0,00061804;2,615574218;0,003085653;98378,25237;303,5611027;491167,443;5068737,621;0,996363756;51,5229484
82;Santa Fe;2019;M;35;5;0,000863079;2,651333603;0,004306667;98074,69127;422,3750023;489381,4384;4577570,178;0,994727099;46,67432666
82;Santa Fe;2019;M;40;5;0,001288953;2,672210393;0,006425484;97652,31627;627,4633613;486800,9787;4088188,739;0,991963441;41,86473906
82;Santa Fe;2019;M;45;5;0,001998208;2,683218331;0,009945;97024,85291;964,9121717;482888,7737;3601387,761;0,987407586;37,11819861
82;Santa Fe;2019;M;50;5;0,003168505;2,688815548;0,015727355;96059,94074;1510,768821;476808,0383;3118498,987;0,979928012;32,46409443
82;Santa Fe;2019;M;55;5;0,005105153;2,690746657;0,025228346;94549,17192;2385,319194;467237,5533;2641690,949;0,967633655;27,93986341
82;Santa Fe;2019;M;60;5;0,008330267;2,688811633;0,040864575;92163,85272;3766,236666;452114,7812;2174453,395;0,947431722;23,59334306
82;Santa Fe;2019;M;65;5;0,013733649;2,681335034;0,066549073;88397,61606;5882,779362;428347,8859;1722338,614;0,914448601;19,48399392
82;Santa Fe;2019;M;70;5;0,022820063;2,664969728;0,108328;82514,83669;8938,667224;391702,1249;1293990,728;0,861544401;15,68191589
82;Santa Fe;2019;M;75;5;0,03808819;2,633959765;0,174697524;73576,16947;12853,57461;337468,7726;902288,6034;0,77974675;12,2633267
82;Santa Fe;2019;M;80;5;0,063531057;2,57902695;0,275310596;60722,59485;16717,57378;263140,1787;564819,8308;0,661264465;9,30164187
82;Santa Fe;2019;M;85;5;0,10506132;2,482670584;0,415434894;44005,02108;18281,22125;174005,2494;301679,6521;0,511473809;6,855573403
82;Santa Fe;2019;M;90;5;0,167161579;2,33687931;0,578345143;25723,79982;14877,23469;88999,1276;127674,4027;0,351734157;4,963279282
82;Santa Fe;2019;M;95;5;0,255489334;2,133129224;0,737362147;10846,56513;7997,846553;31304,03309;38675,27513;0,190593138;3,565670299
82;Santa Fe;2019;M;100;w;0,38646385;2,587564141;1;2848,718576;2848,718576;7371,242035;7371,242035;;2,587564141
82;Santa Fe;2019;V;0;1;0,008521213;0,066805212;0,008453987;100000;845,3986823;99211,07836;7427957,88;0,990789201;74,2795788
82;Santa Fe;2019;V;1;4;0,000462671;1,627514029;0,001848655;99154,60132;183,3026773;396183,5222;7328746,802;0,998534432;73,91232181
82;Santa Fe;2019;V;5;5;0,00014918;2,453384016;0,000745618;98971,29864;73,79473397;494668,5664;6932563,28;0,998847053;70,046199
82;Santa Fe;2019;V;10;5;0,000374602;2,896810397;0,001871537;98897,50391;185,0903168;494098,2395;6437894,713;0,99667823;65,09663499
82;Santa Fe;2019;V;15;5;0,001005852;2,768984441;0,005018001;98712,41359;495,3390066;492456,9589;5943796,474;0,993889056;60,21326252
82;Santa Fe;2019;V;20;5;0,001376155;2,568440449;0,006857827;98217,07458;673,5557384;489447,582;5451339,515;0,99295139;55,50297174
82;Santa Fe;2019;V;25;5;0,00141639;2,501405395;0,007056973;97543,51884;688,3619818;485997,6567;4961891,933;0,992998113;50,86849431
82;Santa Fe;2019;V;30;5;0,001405233;2,521185615;0,007001776;96855,15686;678,158107;482594,7562;4475894,276;0,992648173;46,21224539
82;Santa Fe;2019;V;35;5;0,001590191;2,58696679;0,007920564;96176,99876;761,7760524;479046,8029;3993299,52;0,99084285;41,52031745
82;Santa Fe;2019;V;40;5;0,002167438;2,651610609;0,010782307;95415,2227;1028,796181;474660,0995;3514252,717;0,986578446;36,83115354
82;Santa Fe;2019;V;45;5;0,003364434;2,68794484;0,016692322;94386,42652;1575,528648;468289,4235;3039592,618;0,978510845;32,20370481
82;Santa Fe;2019;V;50;5;0,005525232;2,698003508;0,027279194;92810,89787;2531,806513;458226,2797;2571303,194;0,964617743;27,70475508
82;Santa Fe;2019;V;55;5;0,009197473;2,692171298;0,045031517;90279,09136;4065,404465;442013,1997;2113076,915;0,941886889;23,40604987
82;Santa Fe;2019;V;60;5;0,015236932;2,676060562;0,07357924;86213,6869;6343,537524;416326,4375;1671063,715;0,90612362;19,38281235
82;Santa Fe;2019;V;65;5;0,024937901;2,650048784;0,11778686;79870,14937;9407,654129;377243,2186;1254737,277;0,852124801;15,70971492
82;Santa Fe;2019;V;70;5;0,040178635;2,611121302;0,18329972;70462,49524;12915,75568;321458,3026;877494,0588;0,774694497;12,4533492
82;Santa Fe;2019;V;75;5;0,063532868;2,553886042;0,274936789;57546,73956;15821,7158;249031,978;556035,7562;0,671049191;9,662332921
82;Santa Fe;2019;V;80;5;0,09823053;2,471156215;0,393422658;41725,02376;16415,56975;167112,7073;307003,7782;0,54458419;7,357785581
82;Santa Fe;2019;V;85;5;0,147733874;2,356575654;0,531216817;25309,45401;13444,8076;91006,93831;139891,0709;0,406080595;5,527225949
82;Santa Fe;2019;V;90;5;0,216203251;2,200629789;0,67343264;11864,64641;7990,040149;36956,15167;48884,13263;0,268917507;4,12015082
82;Santa Fe;2019;V;95;5;0,305047655;1,887834762;0,782430791;3874,606261;3031,611239;9938,156189;11927,98096;0,166819915;3,078501442
82;Santa Fe;2019;V;100;w;0,423652893;2,360422925;1;842,9950212;842,9950212;1989,824774;1989,824774;;2,360422925
86;Santiago del Estero;2019;A;0;1;0,010232414;0,075859704;0,010136561;100000;1013,656065;99063,23958;7567563,963;0,989025173;75,67563963
86;Santiago del Estero;2019;A;1;4;0,000515281;1,565711514;0,002058542;98986,34394;203,7675621;395449,3467;7468500,723;0,998406646;75,4498088
86;Santiago del Estero;2019;A;5;5;0,000140045;2,277719988;0,00069996;98782,57637;69,14385621;493724,6529;7073051,377;0,999279233;71,60221606
86;Santiago del Estero;2019;A;10;5;0,000186314;2,841963743;0,000931196;98713,43252;91,92153203;493368,7926;6579326,724;0,997861382;66,65077443
86;Santiago del Estero;2019;A;15;5;0,000758207;2,873181436;0,003784931;98621,51098;373,2756254;492313,6654;6085957,931;0,99486443;61,7102483
86;Santiago del Estero;2019;A;20;5;0,001228454;2,580398079;0,006124066;98248,23536;601,6786418;489785,354;5593644,266;0,993876946;56,93378863
86;Santiago del Estero;2019;A;25;5;0,001189882;2,502821131;0,005931784;97646,55672;579,2182793;486786,3719;5103858,912;0,994118865;52,26870341
86;Santiago del Estero;2019;A;30;5;0,001201514;2,569526979;0,005990078;97067,33844;581,4408932;483923,5158;4617072,54;0,993312253;47,56566538
86;Santiago del Estero;2019;A;35;5;0,001536773;2,64137812;0,007656112;96485,89755;738,7068733;480687,1575;4133149,024;0,990559319;42,83681998
86;Santiago del Estero;2019;A;40;5;0,002342245;2,680527569;0,011647943;95747,19067;1115,257819;476149,1436;3652461,866;0,98512063;38,14693508
86;Santiago del Estero;2019;A;45;5;0,00377414;2,686671088;0,01870737;94631,93285;1770,314612;469064,3443;3176312,723;0,976139757;33,56491437
86;Santiago del Estero;2019;A;50;5;0,006051515;2,677318388;0,029838177;92861,61824;2770,821445;457872,3552;2707248,378;0,96246944;29,15357744
86;Santiago del Estero;2019;A;55;5;0,009479868;2,662370428;0,046371725;90090,7968;4177,66569;440688,1491;2249376,023;0,942626803;24,967878
86;Santiago del Estero;2019;A;60;5;0,014469543;2,644007372;0,069962677;85913,13111;6010,712599;415404,461;1808687,874;0,914978749;21,05251957
86;Santiago del Estero;2019;A;65;5;0,021571209;2,630683294;0,102611664;79902,41851;8198,920122;380086,2541;1393283,413;0,874059437;17,43731215
86;Santiago del Estero;2019;A;70;5;0,033122119;2,609952752;0,153462017;71703,49839;11003,7635;332217,9773;1013197,159;0,814093337;14,13037274
86;Santiago del Estero;2019;A;75;5;0,050244996;2,568472189;0,223873841;60699,73489;13589,08278;270456,4417;680979,1818;0,734318891;11,21881641
86;Santiago del Estero;2019;A;80;5;0,074863718;2,514668274;0,315598048;47110,65211;14868,02983;198601,2743;410522,7401;0,626941023;8,714010987
86;Santiago del Estero;2019;A;85;5;0,114392867;2,423204221;0,441750764;32242,62228;14243,20301;124511,286;211921,4658;0,49181591;6,572711858
86;Santiago del Estero;2019;A;90;5;0,172533599;2,277857058;0,586984295;17999,41927;10565,37642;61236,63149;87410,17979;0,34389625;4,856277777
86;Santiago del Estero;2019;A;95;5;0,257164535;2,025067105;0,728491934;7434,042847;5415,640251;21059,0479;26173,5483;0,195407223;3,520769095
86;Santiago del Estero;2019;A;100;w;0,394643159;2,533934712;1;2018,402595;2018,402595;5114,500399;5114,500399;;2,533934712
86;Santiago del Estero;2019;M;0;1;0,009238376;0,077480921;0,009160307;100000;916,0306962;99154,94421;7894402,52;0,990080792;78,9440252
86;Santiago del Estero;2019;M;1;4;0,000456768;1,509089001;0,001824994;99083,9693;180,8276333;395885,4517;7795247,576;0,998602545;78,67314592
86;Santiago del Estero;2019;M;5;5;0,000124834;2,292091519;0,000623958;98903,14167;61,71143052;494348,5994;7399362,124;0,999323455;74,81422733
86;Santiago del Estero;2019;M;10;5;0,000177203;2,795305819;0,000885671;98841,43024;87,54095825;494014,1502;6905013,525;0,998366947;69,85950636
86;Santiago del Estero;2019;M;15;5;0,00051606;2,791776874;0,002577364;98753,88928;254,5247239;493207,399;6410999,375;0,99679456;64,91895581
86;Santiago del Estero;2019;M;20;5;0,000722695;2,550295645;0,00360709;98499,36456;355,2960556;491626,4525;5917791,976;0,996529922;60,07949393
86;Santiago del Estero;2019;M;25;5;0,000661738;2,532773748;0,003303296;98144,0685;324,1989354;489920,4704;5426165,523;0,9963162;55,28775815
86;Santiago del Estero;2019;M;30;5;0,000851431;2,633172775;0,004248595;97819,86957;415,5970071;488115,7015;4936245,053;0,9948222;50,46260105
86;Santiago del Estero;2019;M;35;5;0,001264729;2,666603511;0,006305038;97404,27256;614,1376601;485588,3361;4448129,351;0,992193701;45,66667595
86;Santiago del Estero;2019;M;40;5;0,001918431;2,670674046;0,009549482;96790,1349;924,2956831;481797,6886;3962541,015;0,988143165;40,9395133
86;Santiago del Estero;2019;M;45;5;0,002924951;2,670345478;0,014525773;95865,83922;1392,525414;476085,093;3480743,326;0,981944647;36,30848439
86;Santiago del Estero;2019;M;50;5;0,004474594;2,668369756;0,022141959;94473,3138;2091,824223;467489,2084;3004658,233;0,972470913;31,80430655
86;Santiago del Estero;2019;M;55;5;0,006863369;2,664336093;0,033775406;92381,48958;3120,222319;454619,6572;2537169,025;0,958040897;27,46404108
86;Santiago del Estero;2019;M;60;5;0,010547222;2,657243343;0,051464443;89261,26726;4593,781433;435544,2243;2082549,368;0,936212928;23,33094109
86;Santiago del Estero;2019;M;65;5;0,01622314;2,645522871;0,078131319;84667,48583;6615,182345;407762,1336;1647005,144;0,903592668;19,45262845
86;Santiago del Estero;2019;M;70;5;0,02494326;2,626792754;0,11774625;78052,30348;9190,366022;368450,8742;1239243,01;0,855808723;15,8770844
86;Santiago del Estero;2019;M;75;5;0,038262736;2,597523244;0,175207656;68861,93746;12065,13866;315323,4721;870792,1358;0,788690289;12,6454783
86;Santiago del Estero;2019;M;80;5;0,058401559;2,570135425;0,255719222;56796,7988;14524,03318;248692,5603;555468,6636;0,685401411;9,77992907
86;Santiago del Estero;2019;M;85;5;0,096076245;2,501948502;0,387403149;42272,76561;16376,6025;170454,2317;306776,1034;0,540444572;7,25706253
86;Santiago del Estero;2019;M;90;5;0,154077826;2,367884828;0,548104877;25896,16311;14193,81331;92121,0642;136321,8717;0,379848581;5,264172578
86;Santiago del Estero;2019;M;95;5;0,237880282;2,174445034;0,711303298;11702,3498;8323,920013;34992,05549;44200,80752;0,208339;3,777088215
86;Santiago del Estero;2019;M;100;w;0,366871621;2,725749122;1;3378,42979;3378,42979;9208,752035;9208,752035;;2,725749122
86;Santiago del Estero;2019;V;0;1;0,011180862;0,074315687;0,011066326;100000;1106,632606;98975,60756;7258265,411;0,988024063;72,58265411
86;Santiago del Estero;2019;V;1;4;0,000571125;1,619637716;0,002281398;98893,36739;225,6151134;395036,4239;7159289,803;0,998214999;72,39403402
86;Santiago del Estero;2019;V;5;5;0,000154568;2,264032816;0,000772515;98667,75228;76,22235686;493130,2195;6764253,379;0,999238187;68,55586778
86;Santiago del Estero;2019;V;10;5;0,000195013;2,88639986;0,000974663;98591,52992;96,09350706;492754,5464;6271123,16;0,997414369;63,60711883
86;Santiago del Estero;2019;V;15;5;0,000989605;2,95070959;0,004938013;98495,43642;486,371722;491480,4652;5778368,613;0,993011426;58,6663588
86;Santiago del Estero;2019;V;20;5;0,001713628;2,609067063;0,008533177;98009,06469;836,3287239;488045,7176;5286888,148;0,991274579;53,9428487
86;Santiago del Estero;2019;V;25;5;0,001699288;2,474294828;0,008460129;97172,73597;822,0938449;483787,3132;4798842,43;0,991988252;49,384659
86;Santiago del Estero;2019;V;30;5;0,001540675;2,508911936;0,007673923;96350,64213;739,3874514;479911,3314;4315055,117;0,991878071;44,78491292
