anio,mes,partido,municipio_id,defunciones_femeninas,defunciones_masculinas,total
2024,3,Maipú,6511,2,4,6
2024,4,Maipú,6511,6,5,11
2024,5,Maipú,6511,4,3,7
2024,6,Maipú,6511,8,4,12
2024,7,Maipú,6511,13,7,20
2024,8,Maipú,6511,4,1,5
2024,9,Maipú,6511,10,4,14
2024,10,Maipú,6511,10,8,18
2024,11,Maipú,6511,6,3,9
2024,12,Maipú,6511,3,7,10
2024,1,Malvinas Argentinas,6515,127,102,229
2024,2,Malvinas Argentinas,6515,133,137,270
2024,3,Malvinas Argentinas,6515,135,164,299
2024,4,Malvinas Argentinas,6515,116,148,264
2024,5,Malvinas Argentinas,6515,164,133,297
2024,6,Malvinas Argentinas,6515,163,154,317
2024,7,Malvinas Argentinas,6515,165,162,327
2024,8,Malvinas Argentinas,6515,160,150,310
2024,9,Malvinas Argentinas,6515,145,119,264
2024,10,Malvinas Argentinas,6515,117,152,269
2024,11,Malvinas Argentinas,6515,106,123,229
2024,12,Malvinas Argentinas,6515,103,119,222
2024,1,Mar Chiquita,6518,3,6,9
2024,2,Mar Chiquita,6518,3,4,7
2024,3,Mar Chiquita,6518,4,8,12
2024,4,Mar Chiquita,6518,6,2,8
2024,5,Mar Chiquita,6518,6,6,12
2024,6,Mar Chiquita,6518,6,7,13
2024,7,Mar Chiquita,6518,7,8,15
2024,8,Mar Chiquita,6518,5,6,11
2024,9,Mar Chiquita,6518,1,5,6
2024,10,Mar Chiquita,6518,5,7,12
2024,11,Mar Chiquita,6518,8,3,11
2024,12,Mar Chiquita,6518,6,10,16
2024,1,Marcos Paz,6525,8,22,30
2024,2,Marcos Paz,6525,11,13,24
2024,3,Marcos Paz,6525,8,13,21
2024,4,Marcos Paz,6525,8,14,22
2024,5,Marcos Paz,6525,22,11,33
2024,6,Marcos Paz,6525,17,22,39
2024,7,Marcos Paz,6525,21,20,41
2024,8,Marcos Paz,6525,10,11,21
2024,9,Marcos Paz,6525,18,17,35
2024,10,Marcos Paz,6525,11,16,27
2024,11,Marcos Paz,6525,10,19,29
2024,12,Marcos Paz,6525,19,16,35
2024,1,Mercedes,6532,33,24,57
2024,2,Mercedes,6532,23,22,45
2024,3,Mercedes,6532,20,18,38
2024,4,Mercedes,6532,25,25,50
2024,5,Mercedes,6532,35,30,65
2024,6,Mercedes,6532,46,21,67
2024,7,Mercedes,6532,32,40,72
2024,8,Mercedes,6532,24,42,66
2024,9,Mercedes,6532,38,24,62
2024,10,Mercedes,6532,39,34,73
2024,11,Mercedes,6532,30,25,55
2024,12,Mercedes,6532,31,31,62
2024,1,Merlo,6539,154,167,321
2024,2,Merlo,6539,155,153,308
2024,3,Merlo,6539,179,184,363
2024,4,Merlo,6539,168,187,355
2024,5,Merlo,6539,242,199,441
2024,6,Merlo,6539,222,186,408
2024,7,Merlo,6539,205,234,439
2024,8,Merlo,6539,177,187,364
2024,9,Merlo,6539,173,179,352
2024,10,Merlo,6539,148,173,321
2024,11,Merlo,6539,115,128,243
2024,12,Merlo,6539,150,166,316
2024,1,Monte,6547,8,8,16
2024,2,Monte,6547,7,5,12
2024,3,Monte,6547,9,6,15
2024,4,Monte,6547,3,8,11
2024,5,Monte,6547,15,8,23
2024,6,Monte,6547,6,11,17
2024,7,Monte,6547,7,11,18
2024,8,Monte,6547,13,6,19
2024,9,Monte,6547,8,7,15
2024,10,Monte,6547,10,9,19
2024,11,Monte,6547,12,9,21
2024,12,Monte,6547,7,4,11
2024,1,Monte Hermoso,6553,1,5,6
2024,2,Monte Hermoso,6553,4,4,8
2024,3,Monte Hermoso,6553,6,5,11
2024,4,Monte Hermoso,6553,4,0,4
2024,5,Monte Hermoso,6553,1,2,3
2024,6,Monte Hermoso,6553,0,3,3
2024,7,Monte Hermoso,6553,1,3,4
2024,8,Monte Hermoso,6553,4,2,6
2024,9,Monte Hermoso,6553,4,3,7
2024,10,Monte Hermoso,6553,3,2,5
2024,11,Monte Hermoso,6553,1,3,4
2024,12,Monte Hermoso,6553,2,3,5
2024,1,Moreno,6560,99,107,206
2024,2,Moreno,6560,84,124,208
2024,3,Moreno,6560,111,127,238
2024,4,Moreno,6560,111,151,262
2024,5,Moreno,6560,116,158,274
2024,6,Moreno,6560,121,153,274
2024,7,Moreno,6560,151,180,331
2024,8,Moreno,6560,125,125,250
2024,9,Moreno,6560,107,128,235
2024,10,Moreno,6560,105,135,240
2024,11,Moreno,6560,91,107,198
2024,12,Moreno,6560,100,117,217
2024,1,Morón,6568,157,147,304
2024,2,Morón,6568,179,154,333
2024,3,Morón,6568,172,185,357
2024,4,Morón,6568,220,169,389
2024,5,Morón,6568,197,223,420
2024,6,Morón,6568,224,185,409
2024,7,Morón,6568,200,213,413
2024,8,Morón,6568,231,189,420
2024,9,Morón,6568,192,173,365
2024,10,Morón,6568,182,185,367
2024,11,Morón,6568,207,175,382
2024,12,Morón,6568,168,182,350
2024,1,Navarro,6574,7,4,11
2024,2,Navarro,6574,3,6,9
2024,3,Navarro,6574,6,4,10
2024,4,Navarro,6574,5,4,9
2024,5,Navarro,6574,7,4,11
2024,6,Navarro,6574,9,11,20
2024,7,Navarro,6574,7,8,15
2024,8,Navarro,6574,6,4,10
2024,9,Navarro,6574,4,6,10
2024,10,Navarro,6574,7,8,15
2024,11,Navarro,6574,7,4,11
2024,12,Navarro,6574,9,3,12
2024,1,Necochea,6581,49,41,90
2024,2,Necochea,6581,49,39,88
2024,3,Necochea,6581,36,39,75
2024,4,Necochea,6581,40,38,78
2024,5,Necochea,6581,48,40,88
2024,6,Necochea,6581,32,44,76
2024,7,Necochea,6581,53,53,106
2024,8,Necochea,6581,39,40,79
2024,9,Necochea,6581,27,40,67
2024,10,Necochea,6581,27,39,66
2024,11,Necochea,6581,33,41,74
2024,12,Necochea,6581,49,33,82
2024,1,Olavarría,6595,49,52,101
2024,2,Olavarría,6595,39,41,80
2024,3,Olavarría,6595,46,51,97
2024,4,Olavarría,6595,37,50,87
2024,5,Olavarría,6595,63,42,105
2024,6,Olavarría,6595,74,64,138
2024,7,Olavarría,6595,52,62,114
2024,8,Olavarría,6595,55,50,105
2024,9,Olavarría,6595,46,41,87
2024,10,Olavarría,6595,63,48,111
2024,11,Olavarría,6595,50,48,98
2024,12,Olavarría,6595,54,41,95
2024,1,Patagones,6602,9,9,18
2024,2,Patagones,6602,10,5,15
2024,3,Patagones,6602,8,15,23
2024,4,Patagones,6602,10,8,18
2024,5,Patagones,6602,12,6,18
2024,6,Patagones,6602,14,9,23
2024,7,Patagones,6602,9,18,27
2024,8,Patagones,6602,10,20,30
2024,9,Patagones,6602,10,9,19
2024,10,Patagones,6602,9,7,16
2024,11,Patagones,6602,5,9,14
2024,12,Patagones,6602,10,16,26
2024,1,Pehuajó,6609,2,19,21
2024,2,Pehuajó,6609,11,15,26
2024,3,Pehuajó,6609,14,14,28
2024,4,Pehuajó,6609,13,12,25
2024,5,Pehuajó,6609,21,16,37
2024,6,Pehuajó,6609,15,12,27
2024,7,Pehuajó,6609,25,18,43
2024,8,Pehuajó,6609,15,16,31
2024,9,Pehuajó,6609,14,15,29
2024,10,Pehuajó,6609,15,10,25
2024,11,Pehuajó,6609,17,14,31
2024,12,Pehuajó,6609,15,16,31
2024,1,Pellegrini,6616,0,2,2
2024,2,Pellegrini,6616,1,2,3
2024,3,Pellegrini,6616,1,1,2
2024,4,Pellegrini,6616,4,1,5
2024,5,Pellegrini,6616,2,1,3
2024,6,Pellegrini,6616,1,3,4
2024,7,Pellegrini,6616,1,2,3
2024,8,Pellegrini,6616,4,2,6
2024,9,Pellegrini,6616,2,3,5
2024,10,Pellegrini,6616,1,1,2
2024,11,Pellegrini,6616,1,1,2
2024,12,Pellegrini,6616,3,1,4
2024,1,Pergamino,6623,43,47,90
2024,2,Pergamino,6623,42,39,81
2024,3,Pergamino,6623,51,40,91
2024,4,Pergamino,6623,58,45,103
2024,5,Pergamino,6623,64,48,112
2024,6,Pergamino,6623,56,46,102
2024,7,Pergamino,6623,58,50,108
2024,8,Pergamino,6623,52,34,86
2024,9,Pergamino,6623,56,47,103
2024,10,Pergamino,6623,63,49,112
2024,11,Pergamino,6623,33,40,73
2024,12,Pergamino,6623,47,38,85
2024,1,Pila,6630,0,2,2
2024,2,Pila,6630,0,0,0
2024,3,Pila,6630,0,0,0
2024,4,Pila,6630,0,0,0
2024,5,Pila,6630,3,1,4
2024,6,Pila,6630,0,3,3
2024,7,Pila,6630,1,0,1
2024,8,Pila,6630,1,0,1
2024,9,Pila,6630,1,4,5
2024,10,Pila,6630,1,2,3
2024,11,Pila,6630,0,0,0
2024,12,Pila,6630,2,0,2
2024,1,Pilar,6638,80,95,175
2024,2,Pilar,6638,79,108,187
2024,3,Pilar,6638,89,109,198
2024,4,Pilar,6638,92,115,207
2024,5,Pilar,6638,94,106,200
2024,6,Pilar,6638,92,110,202
2024,7,Pilar,6638,116,132,248
2024,8,Pilar,6638,103,123,226
2024,9,Pilar,6638,81,112,193
2024,10,Pilar,6638,88,103,191
2024,11,Pilar,6638,61,97,158
2024,12,Pilar,6638,62,109,171
2024,1,Pinamar,6644,11,17,28
2024,2,Pinamar,6644,10,10,20
2024,3,Pinamar,6644,6,16,22
2024,4,Pinamar,6644,8,10,18
2024,5,Pinamar,6644,6,8,14
2024,6,Pinamar,6644,9,10,19
2024,7,Pinamar,6644,11,14,25
2024,8,Pinamar,6644,10,11,21
2024,9,Pinamar,6644,11,9,20
2024,10,Pinamar,6644,7,9,16
2024,11,Pinamar,6644,14,6,20
2024,12,Pinamar,6644,8,12,20
2024,1,Presidente Perón,6648,11,17,28
2024,2,Presidente Perón,6648,16,16,32
2024,3,Presidente Perón,6648,15,36,51
2024,4,Presidente Perón,6648,16,30,46
2024,5,Presidente Perón,6648,20,19,39
2024,6,Presidente Perón,6648,22,32,54
2024,7,Presidente Perón,6648,31,32,63
2024,8,Presidente Perón,6648,26,22,48
2024,9,Presidente Perón,6648,22,29,51
2024,10,Presidente Perón,6648,25,22,47
2024,11,Presidente Perón,6648,15,16,31
2024,12,Presidente Perón,6648,13,15,28
2024,1,Puán,6651,9,3,12
2024,2,Puán,6651,11,3,14
2024,3,Puán,6651,5,10,15
2024,4,Puán,6651,5,4,9
2024,5,Puán,6651,7,6,13
2024,6,Puán,6651,8,8,16
2024,7,Puán,6651,12,10,22
2024,8,Puán,6651,8,11,19
2024,9,Puán,6651,4,11,15
2024,10,Puán,6651,8,4,12
2024,11,Puán,6651,10,5,15
2024,12,Puán,6651,4,8,12
2024,1,Punta Indio,6655,2,2,4
2024,2,Punta Indio,6655,2,0,2
2024,3,Punta Indio,6655,1,2,3
2024,4,Punta Indio,6655,2,1,3
2024,5,Punta Indio,6655,1,3,4
2024,6,Punta Indio,6655,1,1,2
2024,7,Punta Indio,6655,0,7,7
2024,8,Punta Indio,6655,1,6,7
2024,9,Punta Indio,6655,1,2,3
2024,10,Punta Indio,6655,0,2,2
2024,11,Punta Indio,6655,1,2,3
2024,12,Punta Indio,6655,2,4,6
2024,1,Quilmes,6658,279,294,573
2024,2,Quilmes,6658,314,305,619
2024,3,Quilmes,6658,355,363,718
2024,4,Quilmes,6658,397,348,745
2024,5,Quilmes,6658,418,400,818
2024,6,Quilmes,6658,453,392,845
2024,7,Quilmes,6658,446,399,845
2024,8,Quilmes,6658,377,341,718
2024,9,Quilmes,6658,338,320,658
2024,10,Quilmes,6658,279,316,595
2024,11,Quilmes,6658,295,277,572
2024,12,Quilmes,6658,297,295,592
2024,1,Ramallo,6665,8,10,18
2024,2,Ramallo,6665,17,11,28
2024,3,Ramallo,6665,9,12,21
2024,4,Ramallo,6665,11,6,17
2024,5,Ramallo,6665,13,14,27
2024,6,Ramallo,6665,17,10,27
2024,7,Ramallo,6665,17,8,25
2024,8,Ramallo,6665,22,14,36
2024,9,Ramallo,6665,10,15,25
2024,10,Ramallo,6665,8,10,18
2024,11,Ramallo,6665,9,16,25
2024,12,Ramallo,6665,7,22,29
2024,1,Rauch,6672,4,7,11
2024,2,Rauch,6672,7,5,12
2024,3,Rauch,6672,3,5,8
2024,4,Rauch,6672,8,4,12
2024,5,Rauch,6672,6,5,11
2024,6,Rauch,6672,8,10,18
2024,7,Rauch,6672,9,8,17
2024,8,Rauch,6672,7,11,18
2024,9,Rauch,6672,5,4,9
2024,10,Rauch,6672,9,1,10
2024,11,Rauch,6672,6,3,9
2024,12,Rauch,6672,2,6,8
2024,1,Rivadavia,6679,4,7,11
2024,2,Rivadavia,6679,4,7,11
2024,3,Rivadavia,6679,0,5,5
2024,4,Rivadavia,6679,2,3,5
2024,5,Rivadavia,6679,2,7,9
2024,6,Rivadavia,6679,5,7,12
2024,7,Rivadavia,6679,8,14,22
2024,8,Rivadavia,6679,3,7,10
2024,9,Rivadavia,6679,4,5,9
2024,10,Rivadavia,6679,9,7,16
2024,11,Rivadavia,6679,6,2,8
2024,12,Rivadavia,6679,10,7,17
2024,1,Rojas,6686,10,10,20
2024,2,Rojas,6686,11,4,15
2024,3,Rojas,6686,15,5,20
2024,4,Rojas,6686,6,9,15
2024,5,Rojas,6686,5,10,15
2024,6,Rojas,6686,16,13,29
2024,7,Rojas,6686,5,7,12
2024,8,Rojas,6686,13,7,20
2024,9,Rojas,6686,10,6,16
2024,10,Rojas,6686,7,14,21
2024,11,Rojas,6686,11,9,20
2024,12,Rojas,6686,6,8,14
2024,1,Roque Pérez,6693,7,2,9
2024,2,Roque Pérez,6693,6,8,14
2024,3,Roque Pérez,6693,2,6,8
2024,4,Roque Pérez,6693,2,6,8
2024,5,Roque Pérez,6693,4,5,9
2024,6,Roque Pérez,6693,7,1,8
2024,7,Roque Pérez,6693,3,6,9
2024,8,Roque Pérez,6693,9,9,18
2024,9,Roque Pérez,6693,4,4,8
2024,10,Roque Pérez,6693,9,3,12
2024,11,Roque Pérez,6693,4,0,4
2024,12,Roque Pérez,6693,4,3,7
2024,1,Saavedra,6700,8,8,16
2024,2,Saavedra,6700,10,2,12
2024,3,Saavedra,6700,7,7,14
2024,4,Saavedra,6700,8,12,20
2024,5,Saavedra,6700,11,11,22
2024,6,Saavedra,6700,14,8,22
2024,7,Saavedra,6700,15,7,22
2024,8,Saavedra,6700,16,11,27
2024,9,Saavedra,6700,8,7,15
2024,10,Saavedra,6700,16,8,24
2024,11,Saavedra,6700,8,7,15
2024,12,Saavedra,6700,8,10,18
2024,1,Saladillo,6707,18,11,29
2024,2,Saladillo,6707,11,16,27
2024,3,Saladillo,6707,11,14,25
2024,4,Saladillo,6707,9,12,21
2024,5,Saladillo,6707,23,20,43
2024,6,Saladillo,6707,12,18,30
2024,7,Saladillo,6707,21,21,42
2024,8,Saladillo,6707,20,19,39
2024,9,Saladillo,6707,12,17,29
2024,10,Saladillo,6707,20,8,28
2024,11,Saladillo,6707,10,13,23
2024,12,Saladillo,6707,14,14,28
2024,1,Salliqueló,6721,4,1,5
2024,2,Salliqueló,6721,3,3,6
2024,3,Salliqueló,6721,3,1,4
2024,4,Salliqueló,6721,4,6,10
2024,5,Salliqueló,6721,3,1,4
2024,6,Salliqueló,6721,3,4,7
2024,7,Salliqueló,6721,4,5,9
2024,8,Salliqueló,6721,3,0,3
2024,9,Salliqueló,6721,3,3,6
2024,10,Salliqueló,6721,1,3,4
2024,11,Salliqueló,6721,2,4,6
2024,12,Salliqueló,6721,6,5,11
2024,1,Salto,6714,14,15,29
2024,2,Salto,6714,8,8,16
2024,3,Salto,6714,12,16,28
2024,4,Salto,6714,14,12,26
2024,5,Salto,6714,19,16,35
2024,6,Salto,6714,20,19,39
2024,7,Salto,6714,20,17,37
2024,8,Salto,6714,20,15,35
2024,9,Salto,6714,14,8,22
2024,10,Salto,6714,8,16,24
2024,11,Salto,6714,9,11,20
2024,12,Salto,6714,8,17,25
2024,1,San Andrés de Giles,6728,6,8,14
2024,2,San Andrés de Giles,6728,7,6,13
2024,3,San Andrés de Giles,6728,6,3,9
2024,4,San Andrés de Giles,6728,8,4,12
2024,5,San Andrés de Giles,6728,11,6,17
2024,6,San Andrés de Giles,6728,9,15,24
2024,7,San Andrés de Giles,6728,7,13,20
2024,8,San Andrés de Giles,6728,7,11,18
2024,9,San Andrés de Giles,6728,9,9,18
2024,10,San Andrés de Giles,6728,5,7,12
2024,11,San Andrés de Giles,6728,4,10,14
2024,12,San Andrés de Giles,6728,8,7,15
2024,1,San Antonio de Areco,6735,10,11,21
2024,2,San Antonio de Areco,6735,12,8,20
2024,3,San Antonio de Areco,6735,7,6,13
2024,4,San Antonio de Areco,6735,11,3,14
2024,5,San Antonio de Areco,6735,13,16,29
2024,6,San Antonio de Areco,6735,10,1,11
2024,7,San Antonio de Areco,6735,9,8,17
2024,8,San Antonio de Areco,6735,10,5,15
2024,9,San Antonio de Areco,6735,9,8,17
2024,10,San Antonio de Areco,6735,6,8,14
2024,11,San Antonio de Areco,6735,6,2,8
2024,12,San Antonio de Areco,6735,4,8,12
2024,1,San Cayetano,6742,2,3,5
2024,2,San Cayetano,6742,2,2,4
2024,3,San Cayetano,6742,2,1,3
2024,4,San Cayetano,6742,4,5,9
2024,5,San Cayetano,6742,4,6,10
2024,6,San Cayetano,6742,6,5,11
2024,7,San Cayetano,6742,7,7,14
2024,8,San Cayetano,6742,2,3,5
2024,9,San Cayetano,6742,5,2,7
2024,10,San Cayetano,6742,3,3,6
2024,11,San Cayetano,6742,5,5,10
2024,12,San Cayetano,6742,4,2,6
2024,1,San Fernando,6749,70,41,111
2024,2,San Fernando,6749,50,61,111
2024,3,San Fernando,6749,67,71,138
2024,4,San Fernando,6749,65,57,122
2024,5,San Fernando,6749,80,71,151
2024,6,San Fernando,6749,85,74,159
2024,7,San Fernando,6749,93,65,158
2024,8,San Fernando,6749,68,64,132
2024,9,San Fernando,6749,69,60,129
2024,10,San Fernando,6749,61,59,120
2024,11,San Fernando,6749,69,56,125
2024,12,San Fernando,6749,60,47,107
2024,1,San Isidro,6756,133,111,244
2024,2,San Isidro,6756,113,102,215
2024,3,San Isidro,6756,152,110,262
2024,4,San Isidro,6756,130,102,232
2024,5,San Isidro,6756,151,139,290
2024,6,San Isidro,6756,144,130,274
2024,7,San Isidro,6756,189,116,305
2024,8,San Isidro,6756,132,124,256
2024,9,San Isidro,6756,107,129,236
2024,10,San Isidro,6756,115,87,202
2024,11,San Isidro,6756,90,97,187
2024,12,San Isidro,6756,105,98,203
2024,1,San Miguel,6760,68,82,150
2024,2,San Miguel,6760,65,72,137
2024,3,San Miguel,6760,86,91,177
2024,4,San Miguel,6760,93,68,161
2024,5,San Miguel,6760,96,104,200
2024,6,San Miguel,6760,99,85,184
2024,7,San Miguel,6760,104,91,195
2024,8,San Miguel,6760,74,97,171
2024,9,San Miguel,6760,86,71,157
2024,10,San Miguel,6760,83,74,157
2024,11,San Miguel,6760,66,65,131
2024,12,San Miguel,6760,76,55,131
2024,1,San Nicolás,6763,56,64,120
2024,2,San Nicolás,6763,48,61,109
2024,3,San Nicolás,6763,71,78,149
2024,4,San Nicolás,6763,63,68,131
2024,5,San Nicolás,6763,67,73,140
2024,6,San Nicolás,6763,74,83,157
2024,7,San Nicolás,6763,92,79,171
2024,8,San Nicolás,6763,82,72,154
2024,9,San Nicolás,6763,67,75,142
2024,10,San Nicolás,6763,52,54,106
2024,11,San Nicolás,6763,51,60,111
2024,12,San Nicolás,6763,50,52,102
2024,1,San Pedro,6770,18,23,41
2024,2,San Pedro,6770,26,25,51
2024,3,San Pedro,6770,11,22,33
2024,4,San Pedro,6770,29,25,54
2024,5,San Pedro,6770,22,31,53
2024,6,San Pedro,6770,33,21,54
2024,7,San Pedro,6770,31,34,65
2024,8,San Pedro,6770,23,17,40
2024,9,San Pedro,6770,31,30,61
2024,10,San Pedro,6770,26,21,47
2024,11,San Pedro,6770,17,24,41
2024,12,San Pedro,6770,22,24,46
2024,1,San Vicente,6778,14,22,36
2024,2,San Vicente,6778,12,15,27
2024,3,San Vicente,6778,14,16,30
2024,4,San Vicente,6778,13,22,35
2024,5,San Vicente,6778,30,26,56
2024,6,San Vicente,6778,24,26,50
2024,7,San Vicente,6778,22,22,44
2024,8,San Vicente,6778,15,31,46
2024,9,San Vicente,6778,20,16,36
2024,10,San Vicente,6778,15,17,32
2024,11,San Vicente,6778,14,19,33
2024,12,San Vicente,6778,15,20,35
2024,1,Suipacha,6784,8,9,17
2024,2,Suipacha,6784,1,5,6
2024,3,Suipacha,6784,4,5,9
2024,4,Suipacha,6784,2,2,4
2024,5,Suipacha,6784,1,2,3
2024,6,Suipacha,6784,4,4,8
2024,7,Suipacha,6784,4,0,4
2024,8,Suipacha,6784,6,3,9
2024,9,Suipacha,6784,2,5,7
2024,10,Suipacha,6784,3,4,7
2024,11,Suipacha,6784,3,5,8
2024,12,Suipacha,6784,4,6,10
2024,1,Tandil,6791,56,49,105
2024,2,Tandil,6791,48,63,111
2024,3,Tandil,6791,57,40,97
2024,4,Tandil,6791,50,57,107
2024,5,Tandil,6791,58,48,106
2024,6,Tandil,6791,68,69,137
2024,7,Tandil,6791,65,70,135
2024,8,Tandil,6791,69,60,129
2024,9,Tandil,6791,57,54,111
2024,10,Tandil,6791,46,42,88
2024,11,Tandil,6791,54,44,98
2024,12,Tandil,6791,48,44,92
2024,1,Tapalqué,6798,2,3,5
2024,2,Tapalqué,6798,4,4,8
2024,3,Tapalqué,6798,5,5,10
2024,4,Tapalqué,6798,1,3,4
2024,5,Tapalqué,6798,2,4,6
2024,6,Tapalqué,6798,5,3,8
2024,7,Tapalqué,6798,4,6,10
2024,8,Tapalqué,6798,5,2,7
2024,9,Tapalqué,6798,2,1,3
2024,10,Tapalqué,6798,4,3,7
2024,11,Tapalqué,6798,3,4,7
2024,12,Tapalqué,6798,3,1,4
2024,1,Tigre,6805,82,95,177
2024,2,Tigre,6805,80,83,163
2024,3,Tigre,6805,88,95,183
2024,4,Tigre,6805,91,89,180
2024,5,Tigre,6805,96,101,197
2024,6,Tigre,6805,106,116,222
2024,7,Tigre,6805,116,119,235
2024,8,Tigre,6805,83,95,178
2024,9,Tigre,6805,103,94,197
2024,10,Tigre,6805,80,93,173
2024,11,Tigre,6805,68,90,158
2024,12,Tigre,6805,84,89,173
2024,1,Tordillo,6812,0,1,1
2024,2,Tordillo,6812,0,1,1
2024,3,Tordillo,6812,1,1,2
2024,4,Tordillo,6812,1,0,1
2024,5,Tordillo,6812,0,0,0
2024,6,Tordillo,6812,1,1,2
2024,7,Tordillo,6812,0,0,0
2024,8,Tordillo,6812,0,0,0
2024,9,Tordillo,6812,1,1,2
2024,10,Tordillo,6812,1,1,2
2024,11,Tordillo,6812,0,1,1
2024,12,Tordillo,6812,0,1,1
2024,1,Tornquist,6819,5,2,7
2024,2,Tornquist,6819,2,1,3
2024,3,Tornquist,6819,1,1,2
2024,4,Tornquist,6819,4,4,8
2024,5,Tornquist,6819,9,3,12
2024,6,Tornquist,6819,3,10,13
2024,7,Tornquist,6819,5,8,13
2024,8,Tornquist,6819,3,6,9
2024,9,Tornquist,6819,5,5,10
2024,10,Tornquist,6819,4,4,8
2024,11,Tornquist,6819,4,4,8
2024,12,Tornquist,6819,5,4,9
2024,1,Trenque Lauquen,6826,10,10,20
2024,2,Trenque Lauquen,6826,18,15,33
2024,3,Trenque Lauquen,6826,21,21,42
2024,4,Trenque Lauquen,6826,13,17,30
2024,5,Trenque Lauquen,6826,15,22,37
2024,6,Trenque Lauquen,6826,20,23,43
2024,7,Trenque Lauquen,6826,20,24,44
2024,8,Trenque Lauquen,6826,19,18,37
2024,9,Trenque Lauquen,6826,15,14,29
2024,10,Trenque Lauquen,6826,17,17,34
2024,11,Trenque Lauquen,6826,12,15,27
2024,12,Trenque Lauquen,6826,18,16,34
2024,1,Tres Arroyos,6833,33,28,61
2024,2,Tres Arroyos,6833,38,17,55
2024,3,Tres Arroyos,6833,34,31,65
2024,4,Tres Arroyos,6833,25,24,49
2024,5,Tres Arroyos,6833,20,20,40
2024,6,Tres Arroyos,6833,32,26,58
2024,7,Tres Arroyos,6833,32,39,71
2024,8,Tres Arroyos,6833,22,20,42
2024,9,Tres Arroyos,6833,30,31,61
2024,10,Tres Arroyos,6833,24,30,54
2024,11,Tres Arroyos,6833,23,17,40
2024,12,Tres Arroyos,6833,25,26,51
2024,1,Tres de Febrero,6840,159,139,298
2024,2,Tres de Febrero,6840,175,140,315
2024,3,Tres de Febrero,6840,162,181,343
2024,4,Tres de Febrero,6840,185,176,361
2024,5,Tres de Febrero,6840,228,213,441
2024,6,Tres de Febrero,6840,231,160,391
2024,7,Tres de Febrero,6840,247,178,425
2024,8,Tres de Febrero,6840,197,166,363
2024,9,Tres de Febrero,6840,193,150,343
2024,10,Tres de Febrero,6840,165,152,317
2024,11,Tres de Febrero,6840,124,148,272
2024,12,Tres de Febrero,6840,138,135,273
2024,1,Tres Lomas,6847,4,1,5
2024,2,Tres Lomas,6847,4,4,8
2024,3,Tres Lomas,6847,0,7,7
2024,4,Tres Lomas,6847,3,3,6
2024,5,Tres Lomas,6847,3,2,5
2024,6,Tres Lomas,6847,2,0,2
2024,7,Tres Lomas,6847,1,2,3
2024,8,Tres Lomas,6847,2,1,3
2024,9,Tres Lomas,6847,1,4,5
2024,10,Tres Lomas,6847,2,2,4
2024,11,Tres Lomas,6847,3,4,7
2024,12,Tres Lomas,6847,3,0,3
2024,1,Vicente López,6861,134,135,269
2024,2,Vicente López,6861,143,118,261
2024,3,Vicente López,6861,165,134,299
2024,4,Vicente López,6861,178,134,312
2024,5,Vicente López,6861,203,156,359
2024,6,Vicente López,6861,192,151,343
2024,7,Vicente López,6861,234,174,408
2024,8,Vicente López,6861,190,145,335
2024,9,Vicente López,6861,186,117,303
2024,10,Vicente López,6861,176,131,307
2024,11,Vicente López,6861,149,122,271
2024,12,Vicente López,6861,156,127,283
2024,1,Villa Gesell,6868,9,17,26
2024,2,Villa Gesell,6868,13,17,30
2024,3,Villa Gesell,6868,7,12,19
2024,4,Villa Gesell,6868,7,9,16
2024,5,Villa Gesell,6868,12,16,28
2024,6,Villa Gesell,6868,6,14,20
2024,7,Villa Gesell,6868,10,15,25
2024,8,Villa Gesell,6868,11,18,29
2024,9,Villa Gesell,6868,14,12,26
2024,10,Villa Gesell,6868,15,16,31
2024,11,Villa Gesell,6868,7,12,19
2024,12,Villa Gesell,6868,5,19,24
2024,1,Villarino,6875,7,8,15
2024,2,Villarino,6875,4,5,9
2024,3,Villarino,6875,5,3,8
2024,4,Villarino,6875,2,8,10
2024,5,Villarino,6875,3,13,16
2024,6,Villarino,6875,7,9,16
2024,7,Villarino,6875,8,17,25
2024,8,Villarino,6875,7,5,12
2024,9,Villarino,6875,5,8,13
2024,10,Villarino,6875,4,8,12
2024,11,Villarino,6875,6,4,10
2024,12,Villarino,6875,4,12,16
2024,1,Zárate,6882,34,40,74
2024,2,Zárate,6882,30,30,60
2024,3,Zárate,6882,41,33,74
2024,4,Zárate,6882,27,53,80
2024,5,Zárate,6882,49,49,98
2024,6,Zárate,6882,52,54,106
2024,7,Zárate,6882,50,54,104
2024,8,Zárate,6882,43,41,84
2024,9,Zárate,6882,34,51,85
2024,10,Zárate,6882,44,48,92
2024,11,Zárate,6882,28,30,58
2024,12,Zárate,6882,33,30,63
2025,1,9 de Julio,6588,25,22,47
2025,2,9 de Julio,6588,11,16,27
2025,3,9 de Julio,6588,17,22,39
2025,4,9 de Julio,6588,28,25,53
2025,5,9 de Julio,6588,31,27,58
2025,6,9 de Julio,6588,27,18,45
2025,7,9 de Julio,6588,29,26,55
2025,8,9 de Julio,6588,17,13,30
2025,9,9 de Julio,6588,25,22,47
2025,10,9 de Julio,6588,8,2,10
2025,11,9 de Julio,6588,0,0,0
2025,12,9 de Julio,6588,0,0,0
